"","Price","Beds","Baths","sq.ft","Floor","Move_in_date","building_id","unit_id","URL","Day_Recorded","Amenity","Apartment.Name","Address","City","Units","Northern_Exposure","Southern_Exposure","Eastern_Exposure","Western_Exposure","Balcony","Walk_In_Closet","Fireplace","City_Skyline","Kitchen_Island","Stainless_Appliances","Renovated","Office_Space","Days_Till_Available","Day_of_the_week_recorded","Unique_ID"
"4189",3244,2,2,1173,8,"2021-07-07","001","895 
","https://www.equityapartments.com/arlington/courthouse/the-prime-at-arlington-courthouse-apartments","2021-07-07","Breakfast Nook
                        

                            Corner Unit
                        

                            Eastern Exposure
                        

                            View of Washington Monument","The Prime at Arlington Courthouse Apartments","1415 North Taft Street

Arlington VA 22201","Washington DC",273,0,0,1,0,0,0,0,0,0,0,0,0,0,"Sunday","001895
ThePrimeatArlingtonCourthouseApartments"
"4190",1752,0,1,766,8,"2021-07-07","S","0806","https://www.equityapartments.com/washington-dc/van-ness/3003-van-ness-apartments","2021-07-07","Juliet Balcony
                        

                            Northern Exposure
                        

                            Upgraded Kitchen Features","3003 Van Ness Apartments","3003 Van Ness St. NW

Washington DC 20008","Washington DC",625,1,0,0,0,1,0,0,0,0,0,0,0,0,"Sunday","S08063003VanNessApartments"
"4191",2016,1,1,862,1,"2021-07-11","45","13 
","https://www.equityapartments.com/arlington/columbia-pike/columbia-crossing-apartments","2021-07-07","Upgraded White Cabinets
                        

                            Western Exposure","Columbia Crossing Apartments","1957 Columbia Pike

Arlington VA 22204","Washington DC",247,0,0,0,1,0,0,0,0,0,0,0,0,4,"Sunday","4513
ColumbiaCrossingApartments"
"4192",2433,2,2,1134,2,"2021-09-02","45","23 
","https://www.equityapartments.com/arlington/columbia-pike/columbia-crossing-apartments","2021-07-07","Upgraded Espresso Cabinets
                        

                            Western Exposure","Columbia Crossing Apartments","1957 Columbia Pike

Arlington VA 22204","Washington DC",247,0,0,0,1,0,0,0,0,0,0,0,0,57,"Sunday","4523
ColumbiaCrossingApartments"
"4193",1706,1,1,519,2,"2021-07-07","05","0214","https://www.equityapartments.com/washington-dc/van-ness/connecticut-heights-apartments","2021-07-07","Tower 1
                        

                            Upgraded Kitchen and Bathrooms
                        

                            Utilities Included
                        

                            Western Exposure","
Connecticut Heights Apartments","4850 Connecticut Ave. NW

Washington DC 20008","Washington DC",518,0,0,0,1,0,0,0,0,0,0,0,0,0,"Sunday","050214
ConnecticutHeightsApartments"
"4194",1848,1,1,750,2,"2021-07-07","02","0210","https://www.equityapartments.com/washington-dc/van-ness/connecticut-heights-apartments","2021-07-07","Southern Exposure
                        

                            Upgraded Kitchen and Bathrooms","
Connecticut Heights Apartments","4850 Connecticut Ave. NW

Washington DC 20008","Washington DC",518,0,1,0,0,0,0,0,0,0,0,0,0,0,"Sunday","020210
ConnecticutHeightsApartments"
"4195",4337,3,2,1360,3,"2021-09-14","001","328 
","https://www.equityapartments.com/arlington/clarendon/the-reserve-at-clarendon-centre-apartments","2021-07-07","Balcony
                        

                            Corner Unit
                        

                            Northern Clarendon City View","
The Reserve at Clarendon Centre Apartments","3000 N. Washington Blvd.

Arlington VA 22201","Washington DC",252,0,0,0,0,1,0,0,0,0,0,0,0,69,"Sunday","001328

TheReserveatClarendonCentreApartments"
"4196",2312,2,2,1096,2,"2021-07-07","001","256 
","https://www.equityapartments.com/alexandria/potomac-yard/reserve-at-potomac-yard-apartments","2021-07-07","Gas Fireplace
                        

                            Renovated
                        

                            Southern Exposure","Reserve at Potomac Yard Apartments","3700 Richmond Hwy

Alexandria VA 22305","Washington DC",588,0,1,0,0,0,0,1,0,0,0,1,0,0,"Sunday","001256
ReserveatPotomacYardApartments"
"4197",2444,2,2,1110,2,"2021-07-20","002","250 
","https://www.equityapartments.com/alexandria/potomac-yard/reserve-at-potomac-yard-apartments","2021-07-07","Gas Fireplace
                        

                            Northern Exposure
                        

                            Renovated","Reserve at Potomac Yard Apartments","3700 Richmond Hwy

Alexandria VA 22305","Washington DC",588,1,0,0,0,0,0,1,0,0,0,1,0,13,"Sunday","002250
ReserveatPotomacYardApartments"
"4198",2127,1,1,622,2,"2021-07-15","1","225 
","https://www.equityapartments.com/arlington/clarendon/the-clarendon-apartments","2021-07-07","Balcony
                        

                            Southern Exposure
                        

                            View of the Community Pool
                        

                            Western Exposure","The Clarendon Apartments","1200 N Herndon Street

Arlington VA 22201","Washington DC",292,0,1,0,1,1,0,0,0,0,0,0,0,8,"Sunday","1225
TheClarendonApartments"
"4199",2177,1,1,675,4,"2021-07-15","1","432 
","https://www.equityapartments.com/arlington/clarendon/the-clarendon-apartments","2021-07-07","Northern Exposure","The Clarendon Apartments","1200 N Herndon Street

Arlington VA 22201","Washington DC",292,1,0,0,0,0,0,0,0,0,0,0,0,8,"Sunday","1432
TheClarendonApartments"
"4200",2092,1,1,715,2,"2021-07-07","01","0210","https://www.equityapartments.com/arlington/virginia-square/virginia-square-apartments","2021-07-07","Balcony
                        

                            Walk-in Closet
                        

                            Western Exposure","
Virginia Square Apartments","901 N. Nelson St.

Arlington VA 22203","Washington DC",231,0,0,0,1,1,1,0,0,0,0,0,0,0,"Sunday","010210
VirginiaSquareApartments"
"4201",2177,1,1,715,13,"2021-07-07","01","1310","https://www.equityapartments.com/arlington/virginia-square/virginia-square-apartments","2021-07-07","Balcony
                        

                            Walk-in Closet
                        

                            Western Exposure
                        

                            Western Sunset View of Ballston","
Virginia Square Apartments","901 N. Nelson St.

Arlington VA 22203","Washington DC",231,0,0,0,1,1,1,0,0,0,0,0,0,0,"Sunday","011310
VirginiaSquareApartments"
"4202",3576,2,2,1132,6,"2021-08-05","01","0601","https://www.equityapartments.com/washington-dc/friendship-heights/wisconsin-place-apartments","2021-07-07","Corner Unit
                        

                            Walk-in Closet
                        

                            Western Sunset Views","Wisconsin Place Apartments","4440 Willard Ave.

Chevy Chase MD 20815","Washington DC",432,0,0,0,0,0,1,0,0,0,0,0,0,29,"Sunday","010601WisconsinPlaceApartments"
"4203",1544,0,1,470,14,"2021-07-07","133","1414","https://www.equityapartments.com/maryland/silver-spring/the-veridian-apartments","2021-07-07","Kitchen Appl-Stainless
                        

                            Northern Exposure
                        

                            Vinyl Wood Flooring","
The Veridian Apartments","1133 East-West Highway

Silver Spring MD 20910","Washington DC",457,1,0,0,0,0,0,0,0,0,1,0,0,0,"Sunday","1331414
TheVeridianApartments"
"4204",2094,1,1,673,7,"2021-08-03","N","706 
","https://www.equityapartments.com/alexandria/old-town-alexandria/1111-belle-pre-apartments","2021-07-07","Kitchen Island
                        

                            Southern Exposure","
1111 Belle Pre Apartments","1111 Belle Pre Way

Alexandria VA 22314","Washington DC",360,0,1,0,0,0,0,0,0,1,0,0,0,27,"Sunday","N706

1111BellePreApartments"
"4205",2749,2,2,1006,5,"2021-07-07","N","516 
","https://www.equityapartments.com/alexandria/old-town-alexandria/1111-belle-pre-apartments","2021-07-07","Juliet Balcony
                        

                            Kitchen Island
                        

                            Two Juliet Balconies
                        

                            Western Exposure","
1111 Belle Pre Apartments","1111 Belle Pre Way

Alexandria VA 22314","Washington DC",360,0,0,0,1,1,0,0,0,1,0,0,0,0,"Sunday","N516

1111BellePreApartments"
"4206",1817,1,1,674,1,"2021-08-05","109","127 
","https://www.equityapartments.com/alexandria/old-town-alexandria/carlyle-mill-apartments","2021-07-07",NA,"Carlyle Mill Apartments","2201 Mill Road

Alexandria VA 22314","Washington DC",317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"Sunday","109127
CarlyleMillApartments"
"4207",1647,1,1,707,3,"2021-07-07","461","303 
","https://www.equityapartments.com/alexandria/mark-center/town-square-at-mark-center-apartments","2021-07-07","Balcony
                        

                            Fireplace
                        

                            Northern Exposure
                        

                            Renovated
                        

                            View - Land Preserve","
Town Square at Mark Center Apartments","1459 N Beauregard Street

Alexandria VA 22311","Washington DC",678,1,0,0,0,1,0,1,0,0,0,1,0,0,"Sunday","461303

TownSquareatMarkCenterApartments"
"4208",2191,2,2,1052,4,"2021-07-26","475","409 
","https://www.equityapartments.com/alexandria/mark-center/town-square-at-mark-center-apartments","2021-07-07","Balcony
                        

                            Fireplace
                        

                            Northern Exposure
                        

                            Renovated","
Town Square at Mark Center Apartments","1459 N Beauregard Street

Alexandria VA 22311","Washington DC",678,1,0,0,0,1,0,1,0,0,0,1,0,19,"Sunday","475409

TownSquareatMarkCenterApartments"
"4209",2445,2,2,1196,4,"2021-07-07","1","1413","https://www.equityapartments.com/northern-virginia/fairfax-corner/radiant-fairfax-ridge-apartments","2021-07-07","Loft 1","Radiant Fairfax Ridge Apartments","3887 Fairfax Ridge Road

Fairfax VA 22030","Washington DC",213,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sunday","11413RadiantFairfaxRidgeApartments"
"4210",2349,2,2,1138,2,"2021-07-13","164","13208","https://www.equityapartments.com/northern-virginia/fairfax-corner/the-reserve-at-fairfax-corner-apartments","2021-07-07","Gas Fireplace
                        

                            No Attached Garage
                        

                            Northern Exposure
                        

                            Southern Exposure
                        

                            Upgraded Kitchen Features
                        

                            Western Exposure","The Reserve at Fairfax Corner Apartments","11727 Fairfax Woods Way

Fairfax VA 22030","Washington DC",652,1,1,0,1,0,0,1,0,0,0,0,0,6,"Sunday","16413208TheReserveatFairfaxCornerApartments"
"4211",4162,1,1,853,5,"2021-07-13","01","05C 
","https://www.equityapartments.com/new-york-city/gramercy-park-murray-hill/murray-hill-tower-apartments","2021-07-07","Balcony
                        

                            Breakfast Nook off Kitchen
                        

                            Corner Unit
                        

                            Dining Area off Kitchen
                        

                            Eastern Exposure
                        

                            Northern Exposure
                        

                            Premium Corner Sunlight","Murray Hill Tower Apartments","245 E. 40th St.

Manhattan NY 10016","New York City",270,1,0,1,0,1,0,0,0,0,0,0,0,6,"Sunday","0105C
MurrayHillTowerApartments"
